Cost
4459,0.01
5320,0.01
5124,0.01
5015,0.01
4850,0.01
5018,0.0
5948,0.0
4802,0.01
5255,0.01
4752,0.01
Média dos custos: 5054.3
Média dos tempos: 0.008
Menor custo: 4459
