Cost
5409,47.14
5277,44.91
5944,47.17
6367,49.11
5504,48.83
6144,50.71
5568,51.13
5812,46.23
7473,49.58
5625,46.2
Média dos custos: 5912.3
Média dos tempos: 48.10099999999999
Menor custo: 5277
