Cost
3021,35.93
3436,36.66
3321,36.0
3026,35.5
3716,36.29
3579,35.1
3401,35.25
3334,36.22
3329,35.25
3439,35.1
Média dos custos: 3360.2
Média dos tempos: 35.730000000000004
Menor custo: 3021
