Cost
6683,65.32
7209,65.74
7163,65.41
7147,62.08
6292,62.22
7047,63.66
6101,63.33
6996,61.84
6650,62.27
6378,63.58
Média dos custos: 6766.6
Média dos tempos: 63.544999999999995
Menor custo: 6101
