Cost
10,0.69
10,0.15
14,0.13
13,0.15
16,0.14
13,0.13
18,0.13
10,0.13
13,0.15
12,0.13
Média dos custos: 12.9
Média dos tempos: 0.19299999999999992
Menor custo: 10
4,0.69
6,0.15
8,0.14
5,0.15
4,0.22
10,0.21
0,0.13
9,0.14
4,0.13
14,0.13
Média dos custos: 6.4
Média dos tempos: 0.209
Menor custo: 0
10,0.73
2,0.16
0,0.15
5,0.22
6,0.15
0,0.13
0,0.14
1,0.14
9,0.14
6,0.14
Média dos custos: 3.9
Média dos tempos: 0.21000000000000005
Menor custo: 0
