Cost
2829,0.03
2748,0.03
2827,0.02
2789,0.04
2901,0.02
2826,0.02
2797,0.03
3046,0.03
2589,0.03
2446,0.02
Média dos custos: 2779.8
Média dos tempos: 0.026999999999999996
Menor custo: 2446
