Cost
4671,0.01
4173,0.01
4260,0.01
4524,0.01
4477,0.01
4473,0.01
4991,0.01
4290,0.01
4235,0.01
4836,0.01
Média dos custos: 4493.0
Média dos tempos: 0.009999999999999998
Menor custo: 4173
