Cost
4645,0.02
4881,0.02
5360,0.02
4828,0.02
4808,0.02
4488,0.02
5001,0.03
5319,0.03
4192,0.03
5028,0.02
Média dos custos: 4855.0
Média dos tempos: 0.023
Menor custo: 4192
