Cost
6718,0.02
6166,0.03
6528,0.02
6555,0.02
7021,0.02
6437,0.02
6879,0.02
6162,0.02
6022,0.03
7140,0.02
Média dos custos: 6562.8
Média dos tempos: 0.022
Menor custo: 6022
