Cost
5493,0.01
5744,0.01
5310,0.02
5695,0.02
6121,0.01
5760,0.01
5895,0.01
6445,0.01
5615,0.02
5475,0.01
Média dos custos: 5755.3
Média dos tempos: 0.012999999999999998
Menor custo: 5310
