Cost
3693,0.02
3500,0.02
3777,0.02
4054,0.04
3926,0.02
3164,0.04
3829,0.03
3515,0.02
3388,0.03
4146,0.02
Média dos custos: 3699.2
Média dos tempos: 0.026000000000000002
Menor custo: 3164
