Cost
5262,0.01
4950,0.01
4437,0.01
5105,0.01
5502,0.01
4196,0.01
4548,0.01
5182,0.01
5497,0.01
4649,0.01
Média dos custos: 4932.8
Média dos tempos: 0.009999999999999998
Menor custo: 4196
